 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 66,115,202
 66,116,202
 72,113,202
 74,111,202
 74,112,202
 74,112,202
 73,112,201
 61, 99,170
 61, 99,170
 61,101,170
 61,101,170
 61,101,170
 60,100,169
 61,101,170
 62,102,171
 61,101,170
 62,101,171
 63,102,172
 64,103,173
 64,103,173
 64,103,173
 63,103,172
 64,103,172
 60,104,172
 53,105,172
 54,105,172
 58,104,177
 58,103,177
 57,105,175
 56,106,174
 57,105,175
 60,104,179
 60,104,179
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 62,106,181
 63,107,182
 62,107,181
 63,107,182
 65,105,185
 65,105,186
 66,106,187
 66,106,187
 67,107,188
 67,107,188
 67,107,188
 67,109,185
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,110,184
 68,109,188
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 70,110,190
 67,111,191
 65,111,191
 66,111,191
 66,111,191
 65,110,190
 65,110,190
 65,110,190
 67,112,192
 68,113,193
 68,113,193
 67,112,192
 68,113,193
 69,114,193
 68,113,193
 68,113,193
 69,114,193
 68,113,193
 69,113,197
 69,113,198
 70,112,198
 71,111,199
 71,112,198
 70,113,198
 70,113,198
 71,114,199
 70,114,198
 71,112,199
 72,110,200
 72,110,200
 72,110,200
 74,111,202
 72,114,200
 72,115,199
 73,113,200
 74,111,202
 73,112,202
 67,116,202
 67,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 69,118,204
 68,117,203
 68,117,203
 69,118,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,119,204
 69,119,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,204
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 67,116,202
 66,116,202
 72,112,202
 74,111,202
 74,112,202
 73,111,201
 72,110,200
 60,100,169
 60, 99,169
 61,101,170
 62,102,171
 62,102,171
 61,101,170
 62,102,171
 62,102,171
 61,101,170
 62,102,172
 64,102,172
 63,103,173
 58,104,173
 58,104,173
 58,104,173
 59,104,173
 58,105,174
 55,106,174
 56,106,174
 58,105,177
 59,105,177
 59,105,178
 59,105,177
 59,104,178
 60,104,179
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,181
 64,105,184
 64,105,184
 63,105,184
 64,105,184
 64,106,185
 64,106,185
 64,106,185
 65,105,186
 65,105,186
 66,106,187
 67,107,188
 67,107,188
 67,107,188
 67,107,188
 67,110,186
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 68,109,188
 68,109,188
 68,108,189
 68,108,189
 67,109,189
 67,110,191
 67,110,190
 67,110,190
 67,110,191
 67,111,191
 66,111,191
 66,111,191
 67,112,192
 67,112,192
 67,112,192
 67,112,192
 68,113,193
 68,113,193
 68,113,193
 69,114,194
 68,113,193
 69,113,196
 69,112,196
 69,112,196
 70,113,197
 69,113,196
 71,111,199
 71,111,199
 72,110,200
 73,110,201
 72,110,201
 71,111,199
 71,111,199
 73,113,201
 72,112,200
 71,111,199
 71,112,199
 72,113,200
 73,111,201
 74,112,202
 70,115,202
 68,115,201
 69,115,201
 70,115,203
 70,115,203
 68,117,203
 68,117,203
 68,117,202
 67,118,202
 67,118,202
 67,118,202
 67,118,202
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 69,118,204
 69,118,204
 70,119,205
 70,119,205
 69,119,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,120,202
 69,120,202
 70,117,205
 70,115,205
 71,117,207
 73,118,208
 70,116,206
 73,118,208
 73,118,208
 73,118,208
 73,118,208
 73,118,208
 73,118,208
 73,118,208
 73,119,208
 72,117,207
 72,118,207
 73,119,208
 73,118,208
 73,118,208
 74,119,208
 71,116,206
 72,117,207
 74,119,209
 73,118,208
 70,116,206
 70,116,206
 70,115,206
 69,118,204
 68,120,202
 69,119,203
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,204
 69,118,204
 69,118,204
 69,118,204
 69,118,204
 69,118,204
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 70,116,203
 69,115,202
 71,113,202
 74,112,202
 73,111,201
 60,100,169
 60,100,169
 61,101,170
 62,102,171
 61,101,170
 62,102,171
 62,102,171
 62,102,171
 61,101,170
 63,102,172
 64,102,172
 63,103,173
 54,104,173
 54,104,173
 55,105,174
 56,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 56,106,174
 59,105,177
 61,104,180
 61,104,180
 60,104,179
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,181
 64,104,185
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 66,106,187
 67,106,188
 67,107,188
 67,107,188
 67,107,188
 67,107,188
 67,109,186
 67,110,185
 67,110,185
 67,110,184
 67,110,186
 68,108,189
 68,108,189
 68,108,189
 69,108,189
 67,109,190
 65,110,190
 66,111,191
 66,111,191
 66,111,191
 66,111,191
 66,111,191
 66,111,191
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 69,114,193
 70,114,194
 69,113,193
 70,113,197
 70,113,198
 69,113,198
 70,113,198
 71,113,198
 72,110,200
 72,109,200
 73,111,200
 72,111,200
 71,110,200
 73,110,201
 72,110,200
 72,110,200
 73,110,201
 72,112,200
 71,115,199
 73,115,200
 74,112,202
 74,111,202
 69,115,203
 67,117,203
 68,117,203
 69,118,204
 68,117,203
 68,117,203
 68,117,203
 67,118,202
 67,118,200
 67,118,201
 68,119,202
 67,118,201
 68,117,202
 69,118,204
 69,118,204
 69,118,204
 69,118,204
 70,119,205
 70,119,205
 70,119,205
 70,119,206
 71,119,206
 71,119,206
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 71,120,206
 71,120,206
 71,120,206
 71,120,206
 71,120,206
 71,120,206
 71,119,206
 71,119,205
 72,116,207
 71,115,207
 73,116,208
 75,118,210
 71,114,207
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,117,210
 74,117,209
 74,117,209
 75,117,210
 75,118,210
 74,117,209
 75,117,210
 72,115,207
 73,116,208
 75,117,210
 74,116,209
 70,114,206
 71,114,207
 72,115,208
 72,118,207
 72,119,206
 71,119,206
 70,120,205
 69,118,204
 70,120,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,204
 69,118,204
 69,118,204
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 67,118,203
 69,115,202
 75,111,202
 74,112,202
 60,100,169
 60,100,169
 62,102,171
 61,101,170
 60,100,169
 62,102,171
 62,102,171
 62,102,171
 62,101,171
 62,102,172
 61,103,173
 61,103,173
 56,104,174
 56,104,173
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 59,105,178
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 62,105,181
 63,103,184
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 65,106,186
 65,106,186
 66,107,187
 67,108,187
 67,108,187
 67,108,187
 67,108,187
 67,108,187
 67,110,185
 67,110,185
 66,109,185
 67,109,185
 67,109,187
 68,108,189
 68,108,189
 68,108,189
 70,109,190
 68,110,191
 64,109,189
 66,111,191
 66,111,191
 66,111,191
 65,110,190
 67,111,192
 67,112,192
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 69,113,195
 69,114,195
 65,115,194
 65,115,194
 69,113,197
 71,112,198
 72,111,199
 71,110,199
 66,112,196
 70,110,197
 70,109,196
 72,109,199
 75,109,199
 76,110,199
 74,113,202
 72,111,200
 73,111,201
 74,112,202
 73,114,201
 71,115,200
 71,115,201
 72,113,202
 72,113,202
 70,116,203
 68,117,203
 68,117,203
 68,118,203
 68,117,202
 68,117,203
 68,117,202
 68,118,202
 68,118,202
 68,119,202
 69,120,204
 68,118,202
 68,117,203
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,119,204
 69,119,204
 69,119,204
 69,119,204
 69,119,204
 70,118,205
 70,118,205
 70,117,205
 71,118,206
 71,118,206
 70,118,205
 72,120,207
 72,120,207
 72,120,207
 73,120,208
 73,120,208
 73,120,209
 75,118,211
 73,116,209
 75,118,210
 74,117,209
 73,116,208
 74,118,209
 73,116,208
 73,116,208
 75,118,210
 75,118,210
 74,117,209
 75,118,210
 75,118,210
 74,118,209
 73,116,208
 74,117,209
 74,117,209
 73,116,208
 75,118,210
 73,116,208
 73,116,208
 74,117,208
 74,117,209
 73,116,208
 73,116,208
 74,117,209
 74,117,209
 75,118,210
 75,118,211
 75,117,211
 75,118,210
 73,120,208
 69,117,204
 73,120,208
 72,119,207
 71,119,206
 71,119,206
 71,119,206
 71,119,206
 70,118,206
 69,119,204
 69,120,203
 70,119,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,204
 69,118,204
 69,118,204
 68,117,203
 68,117,203
 68,117,202
 68,117,202
 68,117,203
 68,117,203
 70,116,203
 73,113,202
 72,113,202
 60,100,169
 61,101,170
 62,102,171
 61,101,170
 61,101,170
 62,102,171
 62,102,171
 64,103,173
 64,101,172
 58,102,172
 54,104,173
 55,104,173
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 59,105,178
 61,105,180
 61,105,180
 62,106,181
 61,105,180
 61,105,180
 62,106,181
 61,105,180
 62,107,181
 64,107,183
 65,105,186
 65,105,186
 65,105,186
 66,106,187
 65,105,186
 66,106,187
 67,107,188
 66,109,184
 66,109,184
 67,110,185
 67,110,184
 66,109,184
 67,110,185
 67,110,185
 67,110,185
 66,109,184
 67,108,187
 68,108,190
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 69,109,190
 69,111,191
 66,111,191
 66,111,191
 66,111,191
 66,111,191
 66,111,191
 67,112,192
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 69,113,193
 70,112,195
 70,111,196
 68,111,196
 63,110,200
 63,111,201
 69,109,199
 72,107,198
 67,111,198
 68,117,205
 75,119,213
 77,123,216
 76,122,215
 70,124,211
 61,125,207
 61,118,202
 71,113,198
 72,114,199
 74,113,202
 74,112,202
 70,114,202
 66,116,202
 67,116,202
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,118,203
 67,118,201
 67,118,201
 67,118,201
 67,118,201
 69,119,204
 70,119,206
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,119,204
 69,120,203
 69,120,203
 69,120,203
 69,119,203
 70,114,206
 70,114,206
 72,115,208
 74,117,209
 75,117,210
 73,116,208
 73,116,208
 73,116,208
 73,115,208
 75,117,210
 75,118,210
 75,118,210
 75,118,210
 73,116,208
 75,118,210
 74,117,209
 73,116,208
 73,116,208
 75,118,210
 73,116,208
 75,118,210
 74,117,209
 73,116,208
 73,116,208
 75,118,210
 73,116,208
 73,116,208
 73,116,208
 73,116,208
 74,117,209
 75,118,210
 73,116,208
 73,116,208
 74,117,209
 75,118,210
 74,117,209
 73,116,208
 75,118,210
 75,118,210
 75,118,210
 73,117,209
 73,116,208
 74,117,209
 75,118,210
 73,116,208
 75,117,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 71,114,206
 69,118,204
 69,120,203
 70,119,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,205
 68,117,203
 67,118,201
 67,118,201
 68,117,202
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 60,100,169
 60,100,169
 61,101,170
 62,102,171
 62,102,171
 62,102,171
 62,102,171
 63,102,172
 63,101,171
 59,103,173
 54,104,173
 55,104,173
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 56,105,174
 57,106,175
 57,106,175
 57,106,175
 57,106,174
 59,105,178
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 62,106,181
 63,107,182
 63,107,183
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 66,106,187
 67,107,188
 66,107,187
 65,109,184
 66,109,184
 66,109,184
 66,109,184
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,109,187
 68,108,189
 68,108,189
 68,108,189
 70,110,191
 70,110,191
 70,110,191
 69,110,191
 66,111,191
 66,111,191
 66,111,191
 66,111,191
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 70,112,195
 65,113,191
 66,117,200
 73,123,211
 77,121,210
 76,115,198
 76,115,196
 77,117,205
 79,120,212
 77,118,204
 68, 94,166
 58, 63,124
 45, 52, 97
 41, 48, 91
 46, 54,105
 52, 73,137
 65,105,181
 82,123,213
 70,119,204
 70,111,199
 76,111,202
 71,114,202
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 68,117,202
 67,118,201
 67,118,201
 67,118,201
 68,119,202
 70,119,204
 70,119,205
 69,119,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 72,117,207
 73,116,209
 73,116,208
 73,116,208
 73,116,208
 73,116,208
 73,116,208
 75,118,210
 74,117,209
 73,116,208
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 73,116,208
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 73,116,208
 73,116,208
 73,116,208
 75,118,210
 75,118,210
 74,117,209
 73,116,208
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 73,116,208
 75,118,210
 75,118,210
 73,116,208
 73,116,208
 73,116,208
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 73,117,209
 73,116,208
 74,117,209
 74,117,209
 73,116,208
 73,116,208
 73,116,208
 74,118,209
 74,117,209
 73,116,208
 73,116,208
 73,116,208
 73,116,208
 74,118,210
 75,118,211
 74,119,209
 71,121,206
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,204
 69,120,203
 67,118,201
 68,117,202
 68,117,203
 68,117,203
 68,117,203
 68,117,203
 60,100,169
 60,100,169
 60,100,169
 62,102,171
 62,102,171
 63,102,172
 62,101,171
 57,103,173
 56,104,173
 55,103,172
 56,105,174
 57,106,175
 55,104,173
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 59,104,178
 60,105,179
 61,106,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 62,106,181
 64,106,184
 65,105,186
 65,105,185
 65,105,186
 65,105,186
 65,105,186
 65,105,186
 67,108,187
 66,109,184
 66,109,185
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,109,186
 67,107,188
 67,107,187
 68,108,188
 68,108,188
 68,109,189
 68,108,189
 68,108,189
 66,111,191
 67,111,191
 67,111,191
 67,111,191
 66,111,191
 66,111,191
 68,113,193
 68,113,193
 68,113,193
 67,112,192
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 61,115,197
 74,124,200
 66, 99,171
 36, 63,113
 28, 36, 70
 26, 28, 61
 24, 34, 61
 36, 51, 86
 46, 60,104
 28, 29, 57
 24, 20, 48
 34, 42, 77
 35, 55, 94
 41, 58,105
 38, 53, 99
 26, 35, 69
 15, 23, 44
 37, 43, 79
 59,103,174
 67,125,211
 80,108,203
 72,116,202
 67,117,203
 68,117,203
 67,118,201
 67,118,201
 68,117,202
 69,118,204
 70,119,205
 69,119,204
 70,119,204
 70,119,204
 70,119,204
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,117,205
 71,115,207
 75,119,210
 74,118,209
 72,116,207
 73,116,208
 74,117,209
 74,117,210
 73,116,208
 73,116,209
 73,116,208
 74,117,209
 74,117,209
 73,116,208
 73,116,208
 75,118,210
 75,118,210
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 76,119,211
 76,119,211
 76,119,211
 75,118,210
 76,119,211
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 76,119,211
 76,119,211
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 76,119,211
 75,117,209
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 73,116,208
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,118,209
 72,116,207
 74,118,209
 75,118,210
 70,117,205
 68,118,203
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,204
 68,117,203
 69,118,204
 69,118,204
 68,117,203
 68,117,203
 60,100,169
 61,101,170
 62,102,171
 62,102,171
 62,102,171
 64,102,172
 63,102,172
 56,104,173
 54,104,173
 55,104,174
 57,106,175
 57,106,175
 56,105,174
 57,106,175
 57,106,175
 56,105,174
 57,107,175
 57,106,175
 57,107,175
 61,105,179
 61,104,180
 61,105,180
 61,105,180
 61,105,180
 62,106,181
 61,105,180
 61,105,180
 62,107,181
 64,106,184
 65,105,186
 65,105,186
 65,105,186
 64,104,185
 65,105,186
 67,107,188
 67,108,187
 66,109,184
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,109,186
 68,107,189
 68,108,189
 68,108,189
 68,108,189
 69,109,190
 70,110,191
 69,110,191
 66,111,191
 66,111,191
 66,111,191
 65,111,190
 67,112,192
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 68,113,193
 69,112,191
 68,118,199
 71,109,191
 46, 43, 91
 16, 21, 41
 33, 41, 82
 53, 68,121
 61, 94,157
 60, 86,135
  9,  3, 16
 17,  4, 32
 18, 16, 34
 23, 19, 32
 74,107,170
 73,134,217
 73,123,210
 73,124,214
 70,126,205
 67,108,179
 45, 62,106
 17, 16, 42
 57, 72,131
 71,127,214
 73,114,203
 68,117,203
 68,117,203
 67,118,201
 67,118,200
 69,118,203
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,206
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 71,120,206
 70,120,205
 71,117,206
 73,115,208
 74,117,209
 75,118,210
 75,118,210
 73,116,208
 74,117,209
 74,117,209
 73,116,208
 74,117,209
 74,117,209
 75,118,210
 75,118,210
 74,117,209
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 77,120,212
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 75,118,210
 75,118,210
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,116,209
 74,117,209
 73,116,209
 72,118,207
 71,121,206
 71,121,206
 71,120,206
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,206
 71,119,206
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,204
 68,117,203
 61,101,170
 62,102,171
 62,102,171
 63,102,171
 62,102,172
 59,103,173
 59,103,173
 55,104,173
 54,104,172
 56,105,174
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 56,106,174
 58,106,176
 59,106,178
 59,105,178
 61,105,180
 61,105,180
 61,105,180
 62,106,181
 62,106,181
 62,106,181
 61,105,180
 63,105,182
 64,106,184
 64,105,185
 65,105,186
 65,105,186
 65,105,186
 67,106,188
 65,107,186
 66,108,186
 66,108,185
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,109,186
 67,108,186
 68,109,188
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 69,109,190
 69,109,190
 66,111,191
 66,111,191
 66,111,191
 65,110,190
 67,112,192
 68,113,193
 68,113,193
 68,113,193
 69,114,194
 69,114,194
 69,114,194
 68,112,193
 64,117,203
 70,106,177
 18, 23, 54
 35, 39, 75
 66, 99,171
 65,120,192
 64,118,208
 69,112,186
 27, 21, 55
 40, 49, 86
 73,113,187
 59,120,196
 47, 66,119
 12, 14, 42
 58, 94,152
 75,119,208
 75,110,202
 72,113,202
 65,121,204
 67,128,218
 69,102,174
 22, 16, 46
 56, 72,128
 61,128,212
 64,117,194
 67,117,203
 67,119,203
 69,118,203
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,119,204
 69,120,202
 70,120,204
 73,119,208
 73,119,208
 73,119,208
 72,118,207
 73,117,208
 74,117,209
 74,117,209
 75,118,210
 74,117,209
 72,116,208
 74,117,209
 75,118,210
 74,117,209
 75,117,210
 75,118,210
 76,119,211
 75,118,210
 75,118,210
 76,119,211
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 75,118,210
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 76,119,211
 75,118,210
 75,118,210
 75,118,210
 76,119,211
 76,119,211
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 75,118,210
 75,118,210
 75,118,210
 75,118,210
 74,117,209
 73,116,208
 73,116,208
 74,117,209
 74,118,209
 73,119,208
 73,118,208
 73,118,208
 73,118,208
 72,118,207
 73,118,208
 71,119,205
 68,120,202
 69,120,203
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 70,119,205
 69,118,204
 62,102,171
 62,102,171
 62,102,171
 63,101,172
 61,102,172
 54,104,173
 54,104,173
 54,105,172
 54,105,172
 55,105,173
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 57,106,175
 58,105,177
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 61,105,180
 62,106,181
 63,107,182
 61,105,180
 61,105,180
 65,105,185
 65,105,187
 64,104,185
 66,106,187
 65,105,186
 66,106,187
 67,107,189
 66,109,185
 66,109,183
 67,110,184
 67,110,185
 67,110,185
 67,110,185
 67,110,185
 67,108,187
 67,107,189
 69,109,190
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 68,108,189
 69,108,189
 68,109,190
 66,111,191
 66,111,191
 66,111,191
 67,112,192
 67,112,192
 68,113,193
 69,114,194
 65,110,190
 59,104,185
 56,102,182
 55, 99,179
 54,103,187
 70,108,182
 27, 20, 51
 32, 49, 90
 60,104,193
 59, 91,186
 46, 92,179
 70, 88,183
 19, 14, 41
 27, 38, 66
 79,114,205
 75,120,208
 73,123,207
 85,135,223
 80, 83,152
 17, 18, 49
 57,103,167
 64,113,195
 72,111,194
 68,119,198
 58,125,200
 80,134,221
 77,126,190
 31, 26, 68
 61, 98,164
